num_nodes,avg_degree,frac_directed,degree_variance,num_samples,admg_model,beta_low,beta_high,omega_offdiag_low,omega_offdiag_high,omega_diag_low,omega_diag_high,standardize_data,center_data,steps_per_env,n_envs,normalize_advantage,n_epochs,device,n_steps,ent_coef,dcd_num_restarts,vec_envs_random_state,do_thresholding,threshold,generator_seed,relcadilac_time_sec,ground_truth_bic,relcadilac_pred_bic,gfci_time_sec,dcd_time_sec,dcd_pag_metrics_tail_tpr,dcd_pag_metrics_tail_fdr,dcd_pag_metrics_tail_f1,dcd_pag_metrics_head_tpr,dcd_pag_metrics_head_fdr,dcd_pag_metrics_head_f1,dcd_pag_metrics_circle_tpr,dcd_pag_metrics_circle_fdr,dcd_pag_metrics_circle_f1,dcd_pag_metrics_skeleton_f1,dcd_pag_metrics_skeleton_tpr,dcd_pag_metrics_skeleton_fdr,dcd_admg_metrics_skeleton_tpr,dcd_admg_metrics_skeleton_fdr,dcd_admg_metrics_skeleton_f1,dcd_admg_metrics_admg_tpr,dcd_admg_metrics_admg_fdr,dcd_admg_metrics_admg_f1,dcd_admg_metrics_admg_shd,gfci_pag_metrics_tail_tpr,gfci_pag_metrics_tail_fdr,gfci_pag_metrics_tail_f1,gfci_pag_metrics_head_tpr,gfci_pag_metrics_head_fdr,gfci_pag_metrics_head_f1,gfci_pag_metrics_circle_tpr,gfci_pag_metrics_circle_fdr,gfci_pag_metrics_circle_f1,gfci_pag_metrics_skeleton_f1,gfci_pag_metrics_skeleton_tpr,gfci_pag_metrics_skeleton_fdr,relcadilac_pag_metrics_tail_tpr,relcadilac_pag_metrics_tail_fdr,relcadilac_pag_metrics_tail_f1,relcadilac_pag_metrics_head_tpr,relcadilac_pag_metrics_head_fdr,relcadilac_pag_metrics_head_f1,relcadilac_pag_metrics_circle_tpr,relcadilac_pag_metrics_circle_fdr,relcadilac_pag_metrics_circle_f1,relcadilac_pag_metrics_skeleton_f1,relcadilac_pag_metrics_skeleton_tpr,relcadilac_pag_metrics_skeleton_fdr,relcadilac_admg_metrics_skeleton_tpr,relcadilac_admg_metrics_skeleton_fdr,relcadilac_admg_metrics_skeleton_f1,relcadilac_admg_metrics_admg_tpr,relcadilac_admg_metrics_admg_fdr,relcadilac_admg_metrics_admg_f1,relcadilac_admg_metrics_admg_shd,relcadilac_thresh_pag_metrics_tail_tpr,relcadilac_thresh_pag_metrics_tail_fdr,relcadilac_thresh_pag_metrics_tail_f1,relcadilac_thresh_pag_metrics_head_tpr,relcadilac_thresh_pag_metrics_head_fdr,relcadilac_thresh_pag_metrics_head_f1,relcadilac_thresh_pag_metrics_circle_tpr,relcadilac_thresh_pag_metrics_circle_fdr,relcadilac_thresh_pag_metrics_circle_f1,relcadilac_thresh_pag_metrics_skeleton_f1,relcadilac_thresh_pag_metrics_skeleton_tpr,relcadilac_thresh_pag_metrics_skeleton_fdr,relcadilac_thresh_admg_metrics_skeleton_tpr,relcadilac_thresh_admg_metrics_skeleton_fdr,relcadilac_thresh_admg_metrics_skeleton_f1,relcadilac_thresh_admg_metrics_admg_tpr,relcadilac_thresh_admg_metrics_admg_fdr,relcadilac_thresh_admg_metrics_admg_f1,relcadilac_thresh_admg_metrics_admg_shd
10,4,0.6,0.2,2000,bow-free,0.5,2.0,0.4,0.7,0.7,1.2,False,True,2000,8,True,1,cuda,16,0.05,1,0,True,0.05,32,331.5271971129987,30934.72591996379,30981.962203979492,0.17940339000779204,1237.3519358180056,0.0,1.0,0.0,0.6046511627906976,0.13333333333333333,0.7123287671232876,0.9354838709677419,0.40816326530612246,0.725,0.9113924050632911,0.9230769230769231,0.1,0.6,0.3333333333333333,0.631578947368421,0.5757575757575758,0.36666666666666664,0.6031746031746033,25.0,0.0,1.0,0.0,0.20930232558139536,0.35714285714285715,0.3157894736842105,0.0967741935483871,0.5714285714285714,0.15789473684210525,0.5,0.3333333333333333,0.0,0.25,0.9,0.14285714285714285,0.5348837209302325,0.23333333333333334,0.6301369863013698,0.5806451612903226,0.5909090909090909,0.48,0.9135802469135802,0.9487179487179487,0.11904761904761904,0.6,0.34782608695652173,0.625,0.42424242424242425,0.631578947368421,0.3943661971830986,43.0,1.0,0.7647058823529411,0.38095238095238093,0.4883720930232558,0.3,0.5753424657534246,0.41935483870967744,0.23529411764705882,0.5416666666666666,0.8169014084507042,0.7435897435897436,0.09375,0.44,0.5217391304347826,0.4583333333333333,0.3939393939393939,0.6176470588235294,0.38805970149253727,36.0
10,4,0.6,0.2,2000,bow-free,0.5,2.0,0.4,0.7,0.7,1.2,False,True,2000,8,True,1,cuda,16,0.05,1,0,True,0.05,32,174.76050559600117,27427.055843684997,27528.73420715332,0.027020041015930474,72.590232742019,0.0,1.0,1.0,0.5384615384615384,0.0,0.7,0.9090909090909091,0.23076923076923078,0.8333333333333334,0.9090909090909091,0.8333333333333334,0.0,0.631578947368421,0.07692307692307693,0.75,0.5,0.4,0.5454545454545454,10.0,0.0,1.0,1.0,0.5384615384615384,0.0,0.7,0.9090909090909091,0.23076923076923078,0.8333333333333334,0.9090909090909091,0.8333333333333334,0.0,0.0,1.0,0.0,0.6153846153846154,0.6923076923076923,0.41025641025641024,0.18181818181818182,0.8571428571428571,0.16,0.5365853658536586,0.9166666666666666,0.6206896551724138,0.631578947368421,0.5862068965517241,0.5,0.5,0.7777777777777778,0.30769230769230765,27.0,0.0,1.0,0.0,0.6153846153846154,0.42857142857142855,0.5925925925925926,0.6363636363636364,0.36363636363636365,0.6363636363636364,0.7407407407407407,0.8333333333333334,0.3333333333333333,0.5789473684210527,0.5769230769230769,0.4888888888888889,0.5,0.6842105263157895,0.3870967741935484,14.0
10,4,0.6,0.2,2000,bow-free,0.5,2.0,0.4,0.7,0.7,1.2,False,True,2000,8,True,1,cuda,16,0.05,1,0,True,0.05,32,312.5647563539969,24410.42571549882,24556.7569732666,0.026529077003942803,69.0367852950003,1.0,0.4,0.75,0.9090909090909091,0.2857142857142857,0.8,0.5833333333333334,0.0,0.7368421052631579,1.0,1.0,0.0,0.875,0.125,0.875,0.75,0.25,0.75,6.0,0.0,1.0,0.0,0.7272727272727273,0.0,0.8421052631578947,0.75,0.25,0.75,0.8695652173913043,0.7692307692307693,0.0,0.6666666666666666,0.9090909090909091,0.16,0.7272727272727273,0.7647058823529411,0.35555555555555557,0.25,0.7857142857142857,0.23076923076923078,0.5416666666666666,1.0,0.6285714285714286,0.6875,0.725,0.39285714285714285,0.3333333333333333,0.8823529411764706,0.1739130434782609,38.0,0.6666666666666666,0.75,0.36363636363636365,0.7272727272727273,0.6666666666666666,0.45714285714285713,0.5833333333333334,0.5625,0.5,0.7027027027027027,1.0,0.4583333333333333,0.6875,0.7105263157894737,0.4074074074074074,0.3333333333333333,0.8518518518518519,0.20512820512820512,26.0
10,4,0.6,0.2,2000,bow-free,0.5,2.0,0.4,0.7,0.7,1.2,False,True,2000,8,True,1,cuda,16,0.05,1,0,True,0.05,32,226.65509042999474,25915.342263531653,26027.06527709961,0.031590823986334726,102.9523875300074,0.0,1.0,0.0,0.23529411764705882,0.42857142857142855,0.3333333333333333,0.8,0.8518518518518519,0.25,0.6666666666666666,0.7692307692307693,0.4117647058823529,0.47368421052631576,0.625,0.4186046511627907,0.3076923076923077,0.75,0.27586206896551724,21.0,0.0,1.0,0.0,0.35294117647058826,0.4,0.4444444444444444,0.8,0.5,0.6153846153846154,0.7272727272727273,0.6153846153846154,0.1111111111111111,0.25,0.9090909090909091,0.13333333333333333,0.35294117647058826,0.7777777777777778,0.2727272727272727,0.4,0.9333333333333333,0.11428571428571428,0.5106382978723404,0.9230769230769231,0.6470588235294118,0.5263157894736842,0.7435897435897436,0.3448275862068966,0.38461538461538464,0.84375,0.22222222222222224,35.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.875,0.2222222222222222,0.7272727272727273,0.9230769230769231,0.4,0.5263157894736842,0.6875,0.39215686274509803,0.38461538461538464,0.8,0.2631578947368421,23.0
10,4,0.6,0.2,2000,bow-free,0.5,2.0,0.4,0.7,0.7,1.2,False,True,2000,8,True,1,cuda,16,0.05,1,0,True,0.05,32,349.52522555799806,26340.167375158806,26389.47296142578,0.17996855999808758,82.0606692119909,0.0,1.0,0.0,0.6666666666666666,0.2903225806451613,0.6875,0.38636363636363635,0.10526315789473684,0.5396825396825397,0.8285714285714286,0.725,0.03333333333333333,0.6904761904761905,0.275,0.7073170731707317,0.59375,0.36666666666666664,0.6129032258064516,24.0,0.0,1.0,0.0,0.24242424242424243,0.6363636363636364,0.2909090909090909,0.0,1.0,0.0,0.46153846153846156,0.3,0.0,0.0,1.0,0.0,0.18181818181818182,0.76,0.20689655172413793,0.6136363636363636,0.5573770491803278,0.5142857142857142,0.9156626506024096,0.95,0.11627906976744186,0.30952380952380953,0.717391304347826,0.29545454545454547,0.1875,0.8536585365853658,0.16438356164383558,61.0,0.0,1.0,0.0,0.2727272727272727,0.6896551724137931,0.2903225806451613,0.18181818181818182,0.6521739130434783,0.23880597014925373,0.8311688311688312,0.8,0.13513513513513514,0.2619047619047619,0.7708333333333334,0.24444444444444444,0.1875,0.85,0.16666666666666663,55.0
10,4,0.6,0.2,4000,bow-free,0.5,2.0,0.4,0.7,0.7,1.2,False,True,2000,8,True,1,cuda,16,0.05,1,0,True,0.05,32,519.3664815190132,48708.83624268603,48827.13317871094,0.18616079300409183,408.90759303199593,0.375,0.25,0.5,0.5217391304347826,0.3684210526315789,0.5714285714285714,0.8571428571428571,0.7931034482758621,0.3333333333333333,0.7555555555555555,0.8947368421052632,0.34615384615384615,0.76,0.3870967741935484,0.6785714285714286,0.631578947368421,0.45454545454545453,0.5853658536585366,17.0,0.0,1.0,0.0,0.6086956521739131,0.17647058823529413,0.7,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.7741935483870968,0.631578947368421,0.0,0.5,0.5555555555555556,0.47058823529411764,0.5652173913043478,0.6285714285714286,0.4482758620689655,0.2857142857142857,0.9285714285714286,0.11428571428571428,0.6909090909090909,1.0,0.4722222222222222,0.68,0.5952380952380952,0.5074626865671642,0.5263157894736842,0.7142857142857143,0.37037037037037035,34.0,0.0,1.0,0.0,0.43478260869565216,0.4444444444444444,0.4878048780487805,0.7142857142857143,0.8529411764705882,0.24390243902439024,0.7111111111111111,0.8421052631578947,0.38461538461538464,0.52,0.6666666666666666,0.40625,0.47368421052631576,0.7096774193548387,0.36,27.0
10,4,0.6,0.2,4000,bow-free,0.5,2.0,0.4,0.7,0.7,1.2,False,True,2000,8,True,1,cuda,16,0.05,1,0,True,0.05,32,353.785969338991,56021.45606122189,56145.626068115234,0.04669705600827001,108.03649096397567,0.5,0.6666666666666666,0.4,0.38461538461538464,0.3333333333333333,0.4878048780487805,0.8,0.5294117647058824,0.5925925925925926,0.7692307692307693,0.75,0.21052631578947367,0.45161290322580644,0.3,0.5490196078431373,0.35,0.5882352941176471,0.37837837837837834,23.0,0.25,0.75,0.25,0.46153846153846156,0.3333333333333333,0.5454545454545454,0.0,1.0,0.0,0.7878787878787878,0.65,0.0,0.0,1.0,0.0,0.5769230769230769,0.5588235294117647,0.5,0.7,0.8292682926829268,0.27450980392156865,0.6,0.9,0.55,0.5483870967741935,0.6304347826086957,0.44155844155844154,0.35,0.8108108108108109,0.24561403508771934,43.0,0.5,0.8571428571428571,0.2222222222222222,0.5769230769230769,0.4,0.5882352941176471,0.7,0.46153846153846156,0.6086956521739131,0.7391304347826086,0.85,0.34615384615384615,0.5161290322580645,0.6190476190476191,0.4383561643835616,0.35,0.7741935483870968,0.2745098039215686,32.0
10,4,0.6,0.2,4000,bow-free,0.5,2.0,0.4,0.7,0.7,1.2,False,True,2000,8,True,1,cuda,16,0.05,1,0,True,0.05,32,620.6977920130012,60121.313046485215,60190.486907958984,0.050242461991729215,201.97480669501238,0.0,1.0,0.0,0.5588235294117647,0.4411764705882353,0.5588235294117647,0.15789473684210525,0.5384615384615384,0.23529411764705882,0.7647058823529411,0.6842105263157895,0.13333333333333333,0.5217391304347826,0.3142857142857143,0.5925925925925926,0.53125,0.34615384615384615,0.5862068965517242,24.0,0.0,1.0,0.0,0.20588235294117646,0.36363636363636365,0.3111111111111111,0.21052631578947367,0.38461538461538464,0.3137254901960784,0.48,0.3157894736842105,0.0,0.0,1.0,0.0,0.47058823529411764,0.42857142857142855,0.5161290322580645,0.8157894736842105,0.44642857142857145,0.6595744680851063,0.9,0.9473684210526315,0.14285714285714285,0.45652173913043476,0.5434782608695652,0.45652173913043476,0.15625,0.8809523809523809,0.13513513513513511,64.0,0.0,1.0,0.0,0.5294117647058824,0.5,0.5142857142857142,0.47368421052631576,0.4,0.5294117647058824,0.8831168831168831,0.8947368421052632,0.1282051282051282,0.41304347826086957,0.6415094339622641,0.3838383838383838,0.125,0.9090909090909091,0.10526315789473685,63.0
10,4,0.6,0.2,4000,bow-free,0.5,2.0,0.4,0.7,0.7,1.2,False,True,2000,8,True,1,cuda,16,0.05,1,0,True,0.05,32,585.5967491890187,65462.5741036883,65531.028747558594,0.1806864999816753,138.30530492498656,0.5,0.7,0.375,0.5135135135135135,0.3448275862068966,0.5757575757575758,0.3225806451612903,0.4117647058823529,0.4166666666666667,0.8,0.7027027027027027,0.07142857142857142,0.574468085106383,0.22857142857142856,0.6585365853658537,0.59375,0.2962962962962963,0.6440677966101694,21.0,0.16666666666666666,0.6666666666666666,0.2222222222222222,0.1891891891891892,0.6111111111111112,0.2545454545454545,0.0,1.0,0.0,0.4583333333333333,0.2972972972972973,0.0,0.0,1.0,0.0,0.2972972972972973,0.5416666666666666,0.36065573770491804,0.6451612903225806,0.5833333333333334,0.5063291139240507,0.9113924050632911,0.972972972972973,0.14285714285714285,0.5957446808510638,0.37777777777777777,0.6086956521739131,0.375,0.7073170731707317,0.32876712328767116,49.0,0.0,1.0,0.0,0.2972972972972973,0.5,0.3728813559322034,0.3225806451612903,0.6875,0.31746031746031744,0.9166666666666666,0.8918918918918919,0.05714285714285714,0.574468085106383,0.425531914893617,0.574468085106383,0.375,0.6923076923076923,0.3380281690140845,42.0
10,4,0.6,0.2,4000,bow-free,0.5,2.0,0.4,0.7,0.7,1.2,False,True,2000,8,True,1,cuda,16,0.05,1,0,True,0.05,32,633.635637231986,60995.558316472605,61033.06579589844,0.051676039991434664,201.35115856898483,0.0,1.0,0.0,0.7777777777777778,0.17647058823529413,0.8,0.8181818181818182,0.14285714285714285,0.8372093023255814,0.925,0.8809523809523809,0.02631578947368421,0.7272727272727273,0.1836734693877551,0.7692307692307693,0.6052631578947368,0.30303030303030304,0.6478873239436619,25.0,0.0,1.0,0.0,0.08333333333333333,0.7,0.13043478260869565,0.11363636363636363,0.5,0.18518518518518517,0.41509433962264153,0.2619047619047619,0.0,0.0,1.0,0.0,0.5,0.25,0.6,0.8863636363636364,0.390625,0.7222222222222222,0.9767441860465116,1.0,0.045454545454545456,0.5636363636363636,0.39215686274509803,0.5849056603773585,0.3157894736842105,0.7209302325581395,0.29629629629629634,57.0,0.0,1.0,0.0,0.5555555555555556,0.2857142857142857,0.625,0.6136363636363636,0.38636363636363635,0.6136363636363636,0.9382716049382716,0.9047619047619048,0.02564102564102564,0.4727272727272727,0.5272727272727272,0.4727272727272727,0.2894736842105263,0.7380952380952381,0.2750000000000001,53.0
