,num_nodes,avg_degree,frac_directed,degree_variance,num_samples,beta_low,beta_high,omega_offdiag_low,omega_offdiag_high,omega_diag_low,omega_diag_high,standardize_data,center_data,steps_per_env,n_envs,normalize_advantage,n_epochs,n_steps,ent_coef,dcd_num_restarts,vec_envs_random_state,relcadilac_time_sec,gfci_time_sec,dcd_time_sec,dcd_pag_metrics_tail_tpr,dcd_pag_metrics_tail_fdr,dcd_pag_metrics_tail_f1,dcd_pag_metrics_head_tpr,dcd_pag_metrics_head_fdr,dcd_pag_metrics_head_f1,dcd_pag_metrics_circle_tpr,dcd_pag_metrics_circle_fdr,dcd_pag_metrics_circle_f1,dcd_pag_metrics_skeleton_f1,dcd_pag_metrics_skeleton_tpr,dcd_pag_metrics_skeleton_fdr,dcd_admg_metrics_skeleton_tpr,dcd_admg_metrics_skeleton_fdr,dcd_admg_metrics_skeleton_f1,dcd_admg_metrics_admg_tpr,dcd_admg_metrics_admg_fdr,dcd_admg_metrics_admg_f1,dcd_admg_metrics_admg_shd,gfci_pag_metrics_tail_tpr,gfci_pag_metrics_tail_fdr,gfci_pag_metrics_tail_f1,gfci_pag_metrics_head_tpr,gfci_pag_metrics_head_fdr,gfci_pag_metrics_head_f1,gfci_pag_metrics_circle_tpr,gfci_pag_metrics_circle_fdr,gfci_pag_metrics_circle_f1,gfci_pag_metrics_skeleton_f1,gfci_pag_metrics_skeleton_tpr,gfci_pag_metrics_skeleton_fdr,relcadilac_pag_metrics_tail_tpr,relcadilac_pag_metrics_tail_fdr,relcadilac_pag_metrics_tail_f1,relcadilac_pag_metrics_head_tpr,relcadilac_pag_metrics_head_fdr,relcadilac_pag_metrics_head_f1,relcadilac_pag_metrics_circle_tpr,relcadilac_pag_metrics_circle_fdr,relcadilac_pag_metrics_circle_f1,relcadilac_pag_metrics_skeleton_f1,relcadilac_pag_metrics_skeleton_tpr,relcadilac_pag_metrics_skeleton_fdr,relcadilac_admg_metrics_skeleton_tpr,relcadilac_admg_metrics_skeleton_fdr,relcadilac_admg_metrics_skeleton_f1,relcadilac_admg_metrics_admg_tpr,relcadilac_admg_metrics_admg_fdr,relcadilac_admg_metrics_admg_f1,relcadilac_admg_metrics_admg_shd
0,5.0,4.0,0.6,0.2,2000.0,0.5,2.0,0.4,0.7,0.7,1.2,0.0,1.0,2000.0,8.0,1.0,1.0,16.0,0.05,1.0,0.0,49.41705537499983,0.1785510861998773,15.259988711400002,0.0,1.0,0.8,0.26666666666666666,0.7333333333333333,0.26666666666666666,0.6055555555555555,0.15,0.6702898550724637,0.8619841269841271,0.796111111111111,0.04722222222222222,0.6417521367521368,0.3217748917748918,0.6411428571428571,0.43555555555555553,0.48611111111111105,0.4684920634920635,8.6,0.0,1.0,0.4,0.26666666666666666,0.7555555555555555,0.2533333333333333,0.3655555555555556,0.26666666666666666,0.42028985507246375,0.8397619047619047,0.7388888888888888,0.0,0.0,1.0,0.8,0.4666666666666667,0.5333333333333333,0.4666666666666667,0.6822222222222222,0.02857142857142857,0.7703476197124111,0.9279411764705883,0.8733333333333334,0.0,0.5174145299145299,0.2694444444444445,0.59840522875817,0.45999999999999996,0.47142857142857136,0.4897058823529412,8.4
1,10.0,4.0,0.6,0.2,2000.0,0.5,2.0,0.4,0.7,0.7,1.2,0.0,1.0,2000.0,8.0,1.0,1.0,16.0,0.05,1.0,0.0,150.87508957239987,0.09204038820025744,127.98433550279988,0.4031746031746032,0.3678571428571429,0.44102368220015276,0.6438888888888888,0.29236874236874233,0.6429629629629628,0.6916666666666667,0.506368778280543,0.5379797979797979,0.8308809043764356,0.8338260869565218,0.15087853323147443,0.6915670995670996,0.2915464389602321,0.6787184204295004,0.5945,0.4002673796791444,0.5904107147404069,16.0,0.30158730158730157,0.3333333333333333,0.39285714285714285,0.46819444444444447,0.23333333333333334,0.5757242757242758,0.5,0.5567132867132868,0.45808080808080814,0.7624147094735331,0.6317101449275362,0.0,0.7634920634920634,0.6229411764705882,0.47128705384150027,0.65375,0.5538816738816739,0.5157915550452864,0.4821428571428571,0.7213356973995271,0.33652195652950334,0.6916910232452966,0.9364130434782609,0.44842434539352405,0.6035930735930736,0.5857533293579806,0.4857350110143218,0.5325606060606061,0.6941842742410593,0.38698150304900125,32.2
2,15.0,4.0,0.6,0.2,2000.0,0.5,2.0,0.4,0.7,0.7,1.2,0.0,1.0,2000.0,8.0,1.0,1.0,16.0,0.05,1.0,0.0,394.2211836851999,0.24227979620045517,1354.2751441611995,0.6171428571428571,0.37362948369140325,0.606912189887002,0.649328686820977,0.27676246020203604,0.6748125512831394,0.4315384615384616,0.5448989898989899,0.36958384752502393,0.8084291226281811,0.7883508036338225,0.16205252808193985,0.6755350693804243,0.27569498729724445,0.6875600796316932,0.6158574423480083,0.34836855954503015,0.6290360309375589,33.6,0.11725274725274726,0.3,0.19220118514236162,0.33581437034658906,0.26749999999999996,0.4363360433604336,0.291025641025641,0.7033566433566433,0.2892685421994885,0.5640456689004716,0.4264640111809923,0.043333333333333335,0.5171794871794873,0.8276002865764436,0.21763755680236613,0.4976079061867306,0.6576641496611759,0.38097195084441465,0.3569230769230769,0.9283023214602162,0.10065912823017112,0.607371681046318,0.9197903563941299,0.5346679197994988,0.5412429332981236,0.6804320432043205,0.39335120138456925,0.4533764600179694,0.7883709273182958,0.283983130693445,88.0
3,20.0,4.0,0.6,0.2,2000.0,0.5,2.0,0.4,0.7,0.7,1.2,0.0,1.0,2000.0,8.0,1.0,1.0,16.0,0.05,1.0,0.0,804.8836252139997,0.3078472289998899,1468.3952385062003,0.819984069729769,0.21791238111901218,0.7970374054247931,0.6693567000930862,0.24898018114034529,0.6870164883344362,0.4083333333333333,0.7829437229437228,0.27612903225806457,0.8257679778818974,0.8299619659539899,0.16160834670947027,0.684035873086341,0.2671404406478623,0.6954754892345603,0.6744635666874327,0.3182091222030981,0.6744275714879197,42.2,0.08596239187985182,0.34523809523809523,0.14414800514800513,0.1830153592282305,0.4140952380952381,0.27096975174509164,0.24722222222222223,0.8283625730994151,0.18976789876789876,0.44626730836824297,0.3005314170210785,0.0919607843137255,0.4803714771695435,0.8415738452183614,0.2340470073360709,0.48080635948210204,0.740265493223718,0.3351233641303773,0.06666666666666667,0.9847272727272728,0.02426470588235294,0.5286846622942043,0.8785448538977807,0.6201162266835162,0.4943592844546581,0.7502281352561978,0.3306218317920015,0.4287029393698633,0.8212743902927931,0.25164662078978434,161.0
4,30.0,4.0,0.6,0.2,2000.0,0.5,2.0,0.4,0.7,0.7,1.2,0.0,1.0,2000.0,8.0,1.0,1.0,16.0,0.05,1.0,0.0,1831.888318629602,1.3548338463995606,1388.448461425402,0.6324186661602675,0.17463690269106813,0.6868038517718086,0.5084373439895649,0.14410329566091382,0.6304917261980545,0.6446153846153846,0.7638423645320197,0.3284263448969331,0.802746024795019,0.7296692048085237,0.10391589363017935,0.5782203701385288,0.15539913238519293,0.6831772369243039,0.6082384868871583,0.2686827482314741,0.663553793359083,47.4,0.23038803162123433,0.08489304812834224,0.35409792368125703,0.2544166808930023,0.18684719535783365,0.3781753934577479,0.45,0.8421374703727645,0.23136478201438435,0.5791472017681996,0.44634539448780935,0.05966917293233083,0.5874473273087495,0.9045316786663207,0.1594173980307302,0.4372239899200864,0.8328788715494859,0.23461444766209852,0.02,0.9857142857142858,0.016666666666666666,0.3664625129599792,0.8297929242820883,0.7581341402587624,0.46050611319153517,0.8353091403379713,0.23788018617295498,0.37385653574436584,0.8967874707225079,0.15854121125985415,297.4
